mode,search_strategy,ub_mode,instance_name,instance_type,n,instance_id,seed,initial_ub_cost,initial_ub_time_ms,best_cost,opt_cost,relative_error_percent,time_ms,total_time_ms,rss_kb,frontier_peak,max_depth,nodes_generated,nodes_expanded,nodes_pruned,solved,hit_time_limit,hit_memory_limit
compare_ub,lc,rnn_ties,generated_tsp_6_id14,TSP,6,14,18359,2482,0.003106,2482,2482,0,0.021501,0.024607,3968,8,5,52,16,36,1,0,0
compare_ub,bfs,none,generated_tsp_6_id15,TSP,6,15,18360,-1,-1,1672,1672,0,0.040486,0.040486,3968,120,6,217,97,109,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id15,TSP,6,15,18360,1672,0.002504,1672,1672,0,0.014027,0.016531,3968,5,4,30,8,22,1,0,0
compare_ub,dfs,none,generated_tsp_6_id15,TSP,6,15,18360,-1,-1,1672,1672,0,0.031029,0.031029,3968,11,6,85,37,37,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id15,TSP,6,15,18360,1672,0.002815,1672,1672,0,0.014237,0.017052,3968,4,4,30,8,22,1,0,0
compare_ub,lc,none,generated_tsp_6_id15,TSP,6,15,18360,-1,-1,1672,1672,0,0.022973,0.022973,3968,23,6,33,10,22,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id15,TSP,6,15,18360,1672,0.002374,1672,1672,0,0.014227,0.016601,3968,5,4,30,8,22,1,0,0
compare_ub,bfs,none,generated_tsp_6_id16,TSP,6,16,18361,-1,-1,2865,2865,0,0.029115,0.029115,3968,120,6,215,95,111,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id16,TSP,6,16,18361,2865,0.002535,2865,2865,0,0.014107,0.016642,3968,3,4,23,6,17,1,0,0
compare_ub,dfs,none,generated_tsp_6_id16,TSP,6,16,18361,-1,-1,2865,2865,0,0.018555,0.018555,3968,11,6,79,33,37,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id16,TSP,6,16,18361,2865,0.002204,2865,2865,0,0.013305,0.015509,3968,2,4,23,6,17,1,0,0
compare_ub,lc,none,generated_tsp_6_id16,TSP,6,16,18361,-1,-1,2865,2865,0,0.01556,0.01556,3968,18,6,26,8,17,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id16,TSP,6,16,18361,2865,0.001663,2865,2865,0,0.013716,0.015379,3968,3,4,23,6,17,1,0,0
compare_ub,bfs,none,generated_tsp_6_id17,TSP,6,17,18362,-1,-1,2487,2487,0,0.030087,0.030087,3968,120,6,210,90,116,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id17,TSP,6,17,18362,2791,0.002605,2487,2487,0,0.021901,0.024506,3968,34,6,150,60,87,1,0,0
compare_ub,dfs,none,generated_tsp_6_id17,TSP,6,17,18362,-1,-1,2487,2487,0,0.019407,0.019407,3968,11,6,104,39,61,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id17,TSP,6,17,18362,2791,0.002335,2487,2487,0,0.017924,0.020259,3968,10,6,103,38,62,1,0,0
compare_ub,lc,none,generated_tsp_6_id17,TSP,6,17,18362,-1,-1,2487,2487,0,0.024767,0.024767,3972,63,6,97,34,62,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id17,TSP,6,17,18362,2791,0.001954,2487,2487,0,0.021891,0.023845,3972,38,6,97,34,62,1,0,0
compare_ub,bfs,none,generated_tsp_6_id18,TSP,6,18,18363,-1,-1,1679,1679,0,0.028133,0.028133,3972,120,6,211,91,115,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id18,TSP,6,18,18363,1679,0.002504,1679,1679,0,0.01602,0.018524,3972,9,5,61,20,41,1,0,0
compare_ub,dfs,none,generated_tsp_6_id18,TSP,6,18,18363,-1,-1,1679,1679,0,0.018484,0.018484,3972,11,6,92,35,52,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id18,TSP,6,18,18363,1679,0.002124,1679,1679,0,0.040216,0.04234,3972,5,5,61,20,41,1,0,0
compare_ub,lc,none,generated_tsp_6_id18,TSP,6,18,18363,-1,-1,1679,1679,0,0.020429,0.020429,3972,41,6,62,21,40,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id18,TSP,6,18,18363,1679,0.001794,1679,1679,0,0.016621,0.018415,3972,10,5,61,20,41,1,0,0
compare_ub,bfs,none,generated_tsp_6_id19,TSP,6,19,18364,-1,-1,2308,2308,0,0.028273,0.028273,3972,120,6,209,89,117,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id19,TSP,6,19,18364,2308,0.002435,2308,2308,0,0.015288,0.017723,3972,7,5,53,17,36,1,0,0
compare_ub,dfs,none,generated_tsp_6_id19,TSP,6,19,18364,-1,-1,2308,2308,0,0.01577,0.01577,3972,11,6,56,20,33,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id19,TSP,6,19,18364,2308,0.002003,2308,2308,0,0.014918,0.016921,3972,5,5,53,17,36,1,0,0
compare_ub,lc,none,generated_tsp_6_id19,TSP,6,19,18364,-1,-1,2308,2308,0,0.019066,0.019066,3972,36,6,54,18,35,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id19,TSP,6,19,18364,2308,0.001763,2308,2308,0,0.01588,0.017643,3972,7,5,53,17,36,1,0,0
compare_ub,bfs,none,generated_tsp_6_id20,TSP,6,20,18365,-1,-1,2405,2405,0,0.029335,0.029335,3972,120,6,214,94,112,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id20,TSP,6,20,18365,2405,0.002374,2405,2405,0,0.017263,0.019637,3972,12,5,81,28,53,1,0,0
compare_ub,dfs,none,generated_tsp_6_id20,TSP,6,20,18365,-1,-1,2405,2405,0,0.019146,0.019146,3972,11,6,108,44,56,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id20,TSP,6,20,18365,2405,0.002104,2405,2405,0,0.016511,0.018615,3972,6,5,81,28,53,1,0,0
compare_ub,lc,none,generated_tsp_6_id20,TSP,6,20,18365,-1,-1,2405,2405,0,0.022763,0.022763,3972,53,6,82,29,52,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id20,TSP,6,20,18365,2405,0.001623,2405,2405,0,0.017993,0.019616,3972,13,5,81,28,53,1,0,0
compare_ub,bfs,none,generated_tsp_7_id1,TSP,7,1,19346,-1,-1,2606,2606,0,0.222219,0.222219,4024,720,7,1244,524,713,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_7_id1,TSP,7,1,19346,2606,0.003447,2606,2606,0,0.037962,0.041409,4024,26,6,228,72,156,1,0,0
compare_ub,dfs,none,generated_tsp_7_id1,TSP,7,1,19346,-1,-1,2606,2606,0,0.037862,0.037862,4024,16,7,261,89,165,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_7_id1,TSP,7,1,19346,2606,0.002996,2606,2606,0,0.029806,0.032802,4024,11,6,228,72,156,1,0,0
compare_ub,lc,none,generated_tsp_7_id1,TSP,7,1,19346,-1,-1,2606,2606,0,0.04784,0.04784,4024,156,7,229,73,155,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_7_id1,TSP,7,1,19346,2606,0.002354,2606,2606,0,0.033974,0.036328,4024,27,6,228,72,156,1,0,0
compare_ub,bfs,none,generated_tsp_7_id2,TSP,7,2,19347,-1,-1,1432,1432,0,0.166304,0.166304,4024,720,7,1249,529,708,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_7_id2,TSP,7,2,19347,1804,0.003156,1432,1432,0,0.030548,0.033704,4024,26,7,215,66,147,1,0,0
compare_ub,dfs,none,generated_tsp_7_id2,TSP,7,2,19347,-1,-1,1432,1432,0,0.030608,0.030608,4024,16,7,212,75,125,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_7_id2,TSP,7,2,19347,1804,0.002214,1432,1432,0,0.023574,0.025788,4024,10,7,164,49,113,1,0,0
compare_ub,lc,none,generated_tsp_7_id2,TSP,7,2,19347,-1,-1,1432,1432,0,0.033634,0.033634,4024,68,7,92,24,67,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_7_id2,TSP,7,2,19347,1804,0.002916,1432,1432,0,0.024857,0.027773,4024,28,7,92,24,67,1,0,0
compare_ub,bfs,none,generated_tsp_7_id3,TSP,7,3,19348,-1,-1,1768,1768,0,0.164811,0.164811,4024,720,7,1246,526,711,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_7_id3,TSP,7,3,19348,1768,0.003146,1768,1768,0,0.021631,0.024777,4024,11,6,102,26,76,1,0,0
compare_ub,dfs,none,generated_tsp_7_id3,TSP,7,3,19348,-1,-1,1768,1768,0,0.026931,0.026931,4024,16,7,172,59,104,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_7_id3,TSP,7,3,19348,1768,0.002355,1768,1768,0,0.020168,0.022523,4024,8,6,102,26,76,1,0,0
compare_ub,lc,none,generated_tsp_7_id3,TSP,7,3,19348,-1,-1,1768,1768,0,0.028344,0.028344,4024,76,7,103,27,75,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_7_id3,TSP,7,3,19348,1768,0.002144,1768,1768,0,0.02117,0.023314,4024,10,6,102,26,76,1,0,0
compare_ub,bfs,none,generated_tsp_7_id4,TSP,7,4,19349,-1,-1,1396,1396,0,0.161365,0.161365,4024,720,7,1244,524,713,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_7_id4,TSP,7,4,19349,1396,0.003026,1396,1396,0,0.019888,0.022914,4024,8,6,87,22,65,1,0,0
compare_ub,dfs,none,generated_tsp_7_id4,TSP,7,4,19349,-1,-1,1396,1396,0,0.024426,0.024426,4024,16,7,144,47,90,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_7_id4,TSP,7,4,19349,1396,0.002214,1396,1396,0,0.018395,0.020609,4024,6,6,87,22,65,1,0,0
compare_ub,lc,none,generated_tsp_7_id4,TSP,7,4,19349,-1,-1,1396,1396,0,0.028203,0.028203,4024,65,7,88,23,64,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_7_id4,TSP,7,4,19349,1396,0.002174,1396,1396,0,0.019156,0.02133,4024,9,6,87,22,65,1,0,0
compare_ub,bfs,none,generated_tsp_7_id5,TSP,7,5,19350,-1,-1,1942,1942,0,0.161445,0.161445,4024,720,7,1243,523,714,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_7_id5,TSP,7,5,19350,2101,0.003076,1942,1942,0,0.028283,0.031359,4024,21,7,178,55,122,1,0,0
compare_ub,dfs,none,generated_tsp_7_id5,TSP,7,5,19350,-1,-1,1942,1942,0,0.025668,0.025668,4024,16,7,149,50,93,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_7_id5,TSP,7,5,19350,2101,0.002244,1942,1942,0,0.021701,0.023945,4024,9,7,126,37,88,1,0,0
compare_ub,lc,none,generated_tsp_7_id5,TSP,7,5,19350,-1,-1,1942,1942,0,0.02606,0.02606,4024,64,7,90,26,63,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_7_id5,TSP,7,5,19350,2101,0.002144,1942,1942,0,0.022252,0.024396,4024,25,7,90,26,63,1,0,0
compare_ub,bfs,none,generated_tsp_7_id6,TSP,7,6,19351,-1,-1,1281,1281,0,0.171925,0.171925,4024,720,7,1247,527,710,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_7_id6,TSP,7,6,19351,1281,0.003116,1281,1281,0,0.015278,0.018394,4024,4,4,38,8,30,1,0,0
compare_ub,dfs,none,generated_tsp_7_id6,TSP,7,6,19351,-1,-1,1281,1281,0,0.021811,0.021811,4024,16,7,112,42,60,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_7_id6,TSP,7,6,19351,1281,0.002354,1281,1281,0,0.01579,0.018144,4024,3,4,38,8,30,1,0,0
compare_ub,lc,none,generated_tsp_7_id6,TSP,7,6,19351,-1,-1,1281,1281,0,0.019427,0.019427,4024,33,7,44,11,32,1,0,0
